Website_ID,Domain,URL_Accessed,Audit_Status,Last_Error,Retry_Count,Audit_Level,Run_ID,Access_Date_UTC,Country_or_Market_Observed,Access_Locale,Browser,Headless_Audit,Cookie_Banner_Present,Banner_Type,Consent_Layer_Depth,CMP_Vendor,CMP_Evidence,IAB_TCF_Mentioned,TCF_Evidence,L1_Evidence_Quote,L1_Screenshot_Ref,L1_Accept_All_Present,L1_Reject_All_Present,L1_Manage_Preferences_Present,Accept_Click_Count,Reject_Click_Count,Manage_Click_Count,EE_Click_Asymmetry_RejectMinusAccept,EE_Hidden_Reject_Path,AE_Accept_Button_Prominence_1to3,AE_Reject_Button_Prominence_1to3,AE_Size_Asymmetry_LargerEqualSmaller,AE_Primary_Action_Is_Accept,L2_Available,L2_Evidence_Quote,L2_Screenshot_Ref,L2_Toggle_Count,L2_Vendor_Count,L2_Text_Word_Count,L2_Information_Density_Score_1to5,L2_Germane_Support_Score_1to5,CL_Toggle_Vendor_Complexity_Index,CL_Germane_Suppression_Indicators,AA_RePrompting_After_Reject,AA_RePrompt_Frequency_Observed,SP_Message_ID,SP_Campaign_ID,SP_Variant_Evidence,OT_Purpose_Count,OT_Vendor_Count,Evidence_JSON_Ref
ACLDP_0248,site-0248.invalid,https://site-0248.invalid,Completed,,0.0,L1,20260311T012437Z,2026-03-11T01:26:50Z,,en-US,Chromium,Yes,No,None,,OneTrust,HTML match: /onetrust/,Yes,HTML match: /tcstring/,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0248.json
ACLDP_0249,site-0249.invalid,https://site-0249.invalid,Completed,,0.0,L1,20260311T012437Z,2026-03-11T01:26:55Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0249.json
ACLDP_0250,site-0250.invalid,https://site-0250.invalid,Failed,Navigation timeout,2.0,L1,20260311T031146Z,2026-03-11T03:18:37Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0250.json
ACLDP_0251,site-0251.invalid,https://site-0251.invalid,Failed,Navigation timeout,2.0,L1,20260311T031146Z,2026-03-11T03:19:22Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0251.json
ACLDP_0252,site-0252.invalid,https://site-0252.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0252.invalid/
Call log:
  - navigating to ""https://site-0252.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:07Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0252.json
ACLDP_0253,site-0253.invalid,https://site-0253.invalid,Completed,,1.0,L2,20260311T031146Z,2026-03-11T03:20:07Z,,en-US,Chromium,Yes,Yes,Banner,2.0,Unknown,,No,,"× close We use cookies to improve HubSpot’s site. Some cookies are necessary for our website and services to function properly. Other cookies are optional and help personalize your experience, including advertising and analytics. You can consent to all cookies, decline all optional cookies, or manage optional cookies. Without a selection, our default cookie settings will apply. You can change your...",CookiesConsentDataset/screenshots/ACLDP_0253_L1.png,Yes,Yes,Yes,1.0,1.0,1.0,0.0,0.0,1.0,1.0,Equal,1.0,Yes,"× close We use cookies to improve HubSpot’s site. Some cookies are necessary for our website and services to function properly. Other cookies are optional and help personalize your experience, including advertising and analytics. You can consent to all cookies, decline all optional cookies, or manage optional cookies. Without a selection, our default cookie settings will apply. You can change your...",CookiesConsentDataset/screenshots/ACLDP_0253_L2.png,5.0,0.0,1503.0,3.0,3.0,5.0,0.0,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0253.json
ACLDP_0254,site-0254.invalid,https://site-0254.invalid,Completed,,0.0,L1,20260311T012437Z,2026-03-11T01:28:31Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0254.json
ACLDP_0255,site-0255.invalid,https://site-0255.invalid,Completed,,0.0,L1,20260311T012437Z,2026-03-11T01:28:35Z,,en-US,Chromium,Yes,No,None,,Unknown,,Yes,HTML match: /tcstring/,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0255.json
ACLDP_0256,site-0256.invalid,https://site-0256.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0256.invalid/
Call log:
  - navigating to ""https://site-0256.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:19Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0256.json
ACLDP_0257,site-0257.invalid,https://site-0257.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0257.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0257.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:20Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0257.json
ACLDP_0258,site-0258.invalid,https://site-0258.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0258.invalid/
Call log:
  - navigating to ""https://site-0258.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:20Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0258.json
ACLDP_0259,site-0259.invalid,https://site-0259.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0259.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0259.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:20Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0259.json
ACLDP_0260,site-0260.invalid,https://site-0260.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0260.invalid/"" is interrupted by another navigation to ""https://www.site-0259.invalid/""
Call log:
  - navigating to ""https://site-0260.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:21Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0260.json
ACLDP_0261,site-0261.invalid,https://site-0261.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0261.invalid/
Call log:
  - navigating to ""https://site-0261.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:24Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0261.json
ACLDP_0262,site-0262.invalid,https://site-0262.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0262.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0262.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:24Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0262.json
ACLDP_0263,site-0263.invalid,https://site-0263.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0263.invalid/
Call log:
  - navigating to ""https://site-0263.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:24Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0263.json
ACLDP_0264,site-0264.invalid,https://site-0264.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0264.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0264.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:24Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0264.json
ACLDP_0265,site-0265.invalid,https://site-0265.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0265.invalid/
Call log:
  - navigating to ""https://site-0265.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:25Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0265.json
ACLDP_0266,site-0266.invalid,https://site-0266.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0266.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0266.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:25Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0266.json
ACLDP_0267,site-0267.invalid,https://site-0267.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0267.invalid/"" is interrupted by another navigation to ""https://www.site-0266.invalid/""
Call log:
  - navigating to ""https://site-0267.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:27Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0267.json
ACLDP_0268,site-0268.invalid,https://site-0268.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0268.invalid/"" is interrupted by another navigation to ""https://www.firefosite-0060.invalid/en-US/""
Call log:
  - navigating to ""https://site-0268.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:29Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0268.json
ACLDP_0269,site-0269.invalid,https://site-0269.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0269.invalid/"" is interrupted by another navigation to ""https://site-0268.invalid/""
Call log:
  - navigating to ""https://site-0269.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:30Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0269.json
ACLDP_0270,site-0270.invalid,https://site-0270.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0270.invalid/"" is interrupted by another navigation to ""https://site-0269.invalid/""
Call log:
  - navigating to ""https://site-0270.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:30Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0270.json
ACLDP_0271,site-0271.invalid,https://site-0271.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0271.invalid/
Call log:
  - navigating to ""https://site-0271.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:31Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0271.json
ACLDP_0272,site-0272.invalid,https://site-0272.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0272.invalid/
Call log:
  - navigating to ""https://site-0272.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:33Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0272.json
ACLDP_0273,site-0273.invalid,https://site-0273.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0273.invalid/
Call log:
  - navigating to ""https://site-0273.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:33Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0273.json
ACLDP_0274,site-0274.invalid,https://site-0274.invalid,Completed,,0.0,L1,20260311T012839Z,2026-03-11T01:28:50Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0274.json
ACLDP_0275,site-0275.invalid,https://site-0275.invalid,Completed,,0.0,L1,20260311T012839Z,2026-03-11T01:28:54Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0275.json
ACLDP_0276,site-0276.invalid,https://site-0276.invalid,Completed,,0.0,L1,20260311T012839Z,2026-03-11T01:28:57Z,,en-US,Chromium,Yes,Yes,Banner,1.0,Unknown,,No,,"Cookie Consent We use cookies to enhance your experience, analyze site traffic, and improve our services. To learn more, read our Cookie Policy. Allow Only Necessary Allow All Cookies",CookiesConsentDataset/screenshots/ACLDP_0276_L1.png,Yes,No,No,1.0,,,,,1.0,,,1.0,No,,,,,,,,,,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0276.json
ACLDP_0277,site-0277.invalid,https://site-0277.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0277.invalid/
Call log:
  - navigating to ""https://site-0277.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:20:33Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0277.json
ACLDP_0278,site-0278.invalid,https://site-0278.invalid,Completed,,1.0,L1,20260311T031146Z,2026-03-11T03:20:34Z,,en-US,Chromium,Yes,No,None,,OneTrust,HTML match: /onetrust/,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0278.json
ACLDP_0279,site-0279.invalid,https://site-0279.invalid,Completed,,1.0,L1,20260311T031146Z,2026-03-11T03:20:39Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0279.json
ACLDP_0280,site-0280.invalid,https://site-0280.invalid,Completed,,1.0,L2,20260311T031146Z,2026-03-11T03:20:44Z,,en-US,Chromium,Yes,Yes,Modal,2.0,Unknown,,Yes,HTML match: /\btcf\b/,"Your privacy, your choice We use essential cookies to make sure the site can function. We also use optional cookies for advertising, personalisation of content, usage analysis, and social media, as well as to allow video information to be shared for both marketing, analytics and editorial purposes. By accepting optional cookies, you consent to the processing of your personal data - including trans...",CookiesConsentDataset/screenshots/ACLDP_0280_L1.png,Yes,Yes,Yes,1.0,1.0,1.0,0.0,0.0,2.0,2.0,Equal,1.0,Yes,"Your privacy, your choice We use essential cookies to make sure the site can function. We also use optional cookies for advertising, personalisation of content, usage analysis, and social media, as well as to allow video information to be shared for both marketing, analytics and editorial purposes. By accepting optional cookies, you consent to the processing of your personal data - including trans...",CookiesConsentDataset/screenshots/ACLDP_0280_L2.png,15.0,0.0,1517.0,3.0,4.0,15.0,0.0,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0280.json
ACLDP_0281,site-0281.invalid,https://site-0281.invalid,Completed,,1.0,L1,20260311T031146Z,2026-03-11T03:20:54Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0281.json
ACLDP_0282,site-0282.invalid,https://site-0282.invalid,Completed,,1.0,L1,20260311T031146Z,2026-03-11T03:20:59Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0282.json
ACLDP_0283,site-0283.invalid,https://site-0283.invalid,Completed,,1.0,L1,20260311T031146Z,2026-03-11T03:21:03Z,,en-US,Chromium,Yes,Yes,Banner,1.0,Unknown,,Yes,HTML match: /tcstring/,"We use third-party cookies to measure website performance, analytics, personalize content and ads for you. Read our cookie policy for more details. DECLINE CUSTOMIZE ACCEPT ALL",CookiesConsentDataset/screenshots/ACLDP_0283_L1.png,Yes,Yes,No,1.0,1.0,,0.0,0.0,1.0,1.0,Larger,1.0,No,,,,,,,,,,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0283.json
ACLDP_0284,site-0284.invalid,https://site-0284.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0284.invalid/
Call log:
  - navigating to ""https://site-0284.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:21:11Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0284.json
ACLDP_0285,site-0285.invalid,https://site-0285.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0285.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0285.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:21:11Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0285.json
ACLDP_0286,site-0286.invalid,https://site-0286.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0286.invalid/
Call log:
  - navigating to ""https://site-0286.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:21:12Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0286.json
ACLDP_0287,site-0287.invalid,https://site-0287.invalid,Completed,,0.0,L1,20260311T012839Z,2026-03-11T01:29:14Z,,en-US,Chromium,Yes,Yes,Banner,1.0,Cookiebot,HTML match: /cookiebot/,Yes,HTML match: /tcstring/,"This website uses cookies. We use cookies to personalise content and ads, to provide social media features and to analyse our traffic. We also share information about your use of our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services. For more information abo...",CookiesConsentDataset/screenshots/ACLDP_0287_L1.png,Yes,Yes,No,1.0,1.0,,0.0,0.0,2.0,2.0,Equal,1.0,No,,,,,,,,,,0.0,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0287.json
ACLDP_0288,site-0288.invalid,https://site-0288.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0288.invalid/
Call log:
  - navigating to ""https://site-0288.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:21:12Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0288.json
ACLDP_0289,site-0289.invalid,https://site-0289.invalid,Completed,,1.0,L1,20260311T031146Z,2026-03-11T03:21:12Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0289.json
ACLDP_0290,site-0290.invalid,https://site-0290.invalid,Completed,,1.0,L1,20260311T031146Z,2026-03-11T03:21:15Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0290.json
ACLDP_0291,site-0291.invalid,https://site-0291.invalid,Failed,"Navigation error: Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://site-0291.invalid/
Call log:
  - navigating to ""https://site-0291.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:21:18Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0291.json
ACLDP_0292,site-0292.invalid,https://site-0292.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0292.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0292.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:21:18Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0292.json
ACLDP_0293,site-0293.invalid,https://site-0293.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0293.invalid/"" is interrupted by another navigation to ""https://www.site-0292.invalid/""
Call log:
  - navigating to ""https://site-0293.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:21:19Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0293.json
ACLDP_0294,site-0294.invalid,https://site-0294.invalid,Completed,,0.0,L1,20260311T012839Z,2026-03-11T01:29:27Z,,en-US,Chromium,Yes,No,None,,Unknown,,Yes,HTML match: /tcstring/,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0294.json
ACLDP_0295,site-0295.invalid,https://site-0295.invalid,Completed,,0.0,L1,20260311T012839Z,2026-03-11T01:29:31Z,,en-US,Chromium,Yes,Yes,Modal,1.0,Unknown,,No,,"Cookies on GOV.UK We use some essential cookies to make this website work. We’d like to set additional cookies to understand how you use GOV.UK, remember your settings and improve government services. We also use cookies set by other sites to help us deliver content from their services. Accept additional cookies Reject additional cookies View cookies",CookiesConsentDataset/screenshots/ACLDP_0295_L1.png,Yes,Yes,No,1.0,1.0,,0.0,0.0,2.0,2.0,Equal,1.0,No,,,,,,,,,,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0295.json
ACLDP_0296,site-0296.invalid,https://site-0296.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0296.invalid/
Call log:
  - navigating to ""https://site-0296.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:21:20Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0296.json
ACLDP_0297,site-0297.invalid,https://site-0297.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0297.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0297.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T031146Z,2026-03-11T03:21:20Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0297.json
